loan_id,loan_amount,month,year,day
10762,85715,February,2006,8
10763,78211,February,2005,8
10764,85308,February,2004,8
10765,66011,February,2003,8
10766,94569,February,2002,8
10767,92817,February,2001,9
10768,58595,February,2000,9
10769,86109,February,2015,9
10770,50084,February,2014,9
10771,60871,February,2013,9
10772,72337,February,2012,9
10773,71902,February,2011,9
10774,52878,February,2010,9
10775,80925,February,2009,9
10776,78757,February,2008,9
10777,98714,February,2007,9
10778,73771,February,2006,9
10779,63707,February,2005,9
10780,96350,February,2004,9
10781,57563,February,2003,9
10782,53888,February,2002,9
10783,68274,February,2001,9
10784,77610,February,2000,9
10785,84010,February,2015,9
10786,66215,February,2014,9
10787,52024,February,2013,10
10788,73199,February,2012,10
10789,67663,February,2011,10
10790,69626,February,2010,10
10791,72985,February,2009,10
10792,55799,February,2008,10
10793,56209,February,2007,11
10794,72148,February,2006,11
10795,65376,February,2005,11
10796,89818,February,2004,11
10797,99509,February,2003,11
10798,62208,February,2002,11
10799,70020,February,2001,11
10800,66051,February,2000,11
10801,93298,February,2015,11
10802,50168,February,2014,11
10803,61104,February,2013,11
10804,70583,February,2012,11
10805,66983,February,2011,11
10806,52881,February,2010,11
10807,96368,February,2009,11
10808,83593,February,2008,11
10809,83951,February,2007,11
10810,90487,February,2006,11
10811,94900,February,2005,11
10812,55621,February,2004,11
10813,74288,February,2003,12
10814,75210,February,2002,12
10815,62546,February,2001,12
10816,76960,February,2000,12
10817,97771,February,2015,12
10818,96929,February,2014,12
10819,92241,February,2013,12
10820,53504,February,2012,12
10821,69777,February,2011,12
10822,71179,February,2010,12
10823,55000,February,2009,12
10824,78587,February,2008,12
10825,55380,February,2007,12
10826,65135,February,2006,12
10827,51986,February,2005,12
10828,97046,February,2004,12
10829,73162,February,2003,12
10830,80385,February,2002,12
10831,58709,February,2001,12
10832,52915,February,2000,12
10833,64955,February,2015,12
10834,81382,February,2014,12
10835,72146,February,2013,12
10836,57687,February,2012,12
10837,51644,February,2011,12
10838,53982,February,2010,12
10839,64215,February,2009,12
10840,68190,February,2008,12
10841,95427,February,2007,12
10842,91273,February,2006,12
10843,92343,February,2005,12
10844,51418,February,2004,12
10845,86521,February,2003,12
10846,51733,February,2002,12
10847,80972,February,2001,12
10848,70713,February,2000,12
10849,51307,February,2015,12
10850,98096,February,2014,12
10851,52342,February,2013,12
10852,88835,February,2012,12
10853,54875,February,2011,12
10854,72204,February,2010,12
10855,62223,February,2009,12
10856,78467,February,2008,12
10857,63866,February,2007,12
10858,56679,February,2006,12
10859,92417,February,2005,12
10860,63908,February,2004,12
10861,67785,February,2003,12
10862,51055,February,2002,12
10863,61474,February,2001,12
10864,53557,February,2000,12
10865,58558,February,2013,12
10866,85451,February,2015,12
10867,78556,February,2014,12
10868,90869,February,2013,12
10869,62601,February,2012,12
10870,74985,February,2011,12
10871,77475,February,2010,12
10872,60955,February,2009,12
10873,54880,February,2008,12
10874,75290,February,2007,12
10875,50287,February,2006,12
10876,81016,February,2005,12
10877,86638,February,2004,12
10878,93620,February,2003,12
10879,91185,February,2002,12
10880,84773,February,2001,12
10881,96222,February,2000,12
10882,96515,February,2015,12
10883,73618,February,2014,12
10884,87244,February,2013,12
10885,81228,February,2012,12
10886,68607,February,2011,12
10887,83211,February,2010,12
10888,83345,February,2009,12
10889,83931,February,2008,12
10890,66435,February,2007,12
10891,60130,February,2006,12
10892,95845,February,2005,12
10893,97340,February,2004,12
10894,76025,February,2003,12
10895,68340,February,2002,12
10896,78035,February,2001,12
10897,62471,February,2000,12
10898,92201,February,2015,12
10899,65474,February,2014,12
10900,87442,February,2013,12
10901,62532,February,2012,12
10902,60524,February,2011,12
10903,60483,February,2010,12
10904,50612,February,2009,12
10905,92610,January,2008,9
10906,57562,January,2007,10
10907,91668,January,2006,10
10908,86908,January,2005,12
10909,84522,January,2004,12
10910,71073,January,2003,12
10911,57766,January,2002,12
10912,90329,January,2001,12
10913,79590,January,2000,12
10914,58676,January,2015,13
10915,52641,January,2014,13
10916,92021,January,2013,13
10917,97294,January,2012,13
10918,84571,January,2011,14
10919,65830,January,2010,15
10920,78521,January,2009,15
10921,99739,January,2008,16
10922,68605,January,2007,16
10923,85344,January,2006,17
10924,89622,January,2005,17
10925,83281,January,2004,18
10926,76510,January,2003,18
10927,81104,January,2002,19
10928,58311,January,2001,21
10929,51665,January,2000,21
10930,83869,January,2015,21
10931,79733,January,2014,22
10932,82872,January,2013,22
10933,59253,January,2012,22
10934,54590,January,2011,22
10935,94293,January,2010,22
10936,64371,January,2009,23
10937,87887,January,2008,23
10938,90551,January,2007,25
10939,56257,January,2006,25
10940,97556,January,2005,25
10941,82565,January,2004,26
10942,79223,January,2003,26
10943,98413,January,2002,26
10944,91004,January,2001,26
10945,66929,January,2000,27
10946,66786,January,2015,27
10947,75492,January,2014,28
10948,86214,January,2013,28
10949,72494,January,2012,28
10950,76856,January,2011,28
10951,76744,January,2010,28
10952,82948,January,2009,29
10953,65424,January,2008,29
10954,67285,January,2007,29
10955,84452,January,2006,30
10956,82213,January,2005,31
10957,55924,February,2004,1
10958,84966,February,2003,1
10959,75354,February,2002,1
10960,69723,February,2001,1
10961,91435,February,2000,1
10962,93227,February,2015,1
10963,60229,February,2014,1
10964,66686,February,2013,2
10965,86643,February,2012,2
10966,69760,February,2011,3
10967,69206,February,2010,3
10968,75635,February,2009,3
10969,90964,February,2008,3
10970,82507,February,2007,3
10971,77194,February,2006,3
10972,82514,February,2005,3
10973,65349,February,2004,4
10974,66188,February,2003,4
10975,76291,February,2002,4
10976,70820,February,2001,4
10977,87264,February,2000,4
10978,84447,February,2015,4
10979,66507,February,2014,5
10980,92562,February,2013,5
10981,66805,February,2012,5
10982,66645,February,2011,5
10983,63845,February,2010,5
10984,96201,February,2009,5
10985,96579,February,2008,5
10986,67428,February,2007,5
10987,78362,February,2006,6
10988,58999,February,2005,6
10989,98803,February,2004,6
10990,64828,February,2003,6
10991,92712,February,2002,6
10992,97461,February,2001,6
10993,97107,February,2000,6
10994,54290,February,2015,6
10995,60618,February,2014,6
10996,90477,February,2013,6
10997,65493,February,2012,6
10998,84174,February,2011,6
10999,79707,February,2010,6
11000,76104,February,2009,6
11001,97716,February,2008,6
11002,51045,February,2007,6
11003,83426,February,2006,6
11004,99726,February,2005,6
11005,53875,February,2004,6
11006,93840,February,2003,6
11007,62274,February,2002,6
11008,94262,February,2001,6
11009,95450,February,2000,6
11010,60415,February,2015,6
11011,62015,February,2014,6
11012,58059,February,2013,6
11013,52624,February,2012,6
11014,88487,February,2011,6
11015,79290,February,2010,6
11016,78316,February,2009,6
11017,80091,February,2008,6
11018,87510,February,2007,6
11019,56283,February,2006,6
11020,98040,February,2005,7
11021,66463,February,2004,8
11022,64560,February,2003,8
11023,56007,February,2002,8
11024,53742,February,2001,8
11025,65534,February,2000,8
11026,73905,February,2015,8
11027,63572,February,2014,8
11028,69422,February,2013,8
11029,95231,February,2012,8
11030,74922,February,2011,8
11031,50427,February,2010,8
11032,67957,February,2009,8
11033,77461,February,2008,8
11034,50090,February,2007,9
11035,99978,February,2006,9
11036,68048,February,2005,9
11037,53887,February,2004,9
11038,62017,February,2003,9
11039,81702,February,2002,9
11040,92891,February,2001,9
11041,76863,February,2000,9
11042,97619,February,2015,9
11043,57454,February,2014,9
11044,57153,February,2013,9
11045,78481,February,2012,9
11046,98655,February,2011,9
11047,70354,February,2010,9
11048,50610,February,2009,9
11049,93304,February,2008,9
11050,84372,February,2007,9
11051,77159,February,2006,9
11052,97024,February,2005,9
11053,77581,February,2004,9
11054,85034,February,2003,10
11055,52069,February,2002,10
11056,90890,February,2001,10
11057,97701,February,2000,10
11058,62537,February,2015,10
11059,85445,February,2014,10
11060,67862,February,2013,11
11061,88445,February,2012,11
11062,98198,February,2011,11
11063,57260,February,2010,11
11064,87663,February,2009,11
11065,85873,February,2008,11
11066,84063,February,2007,11
11067,65514,February,2006,11
11068,99473,February,2005,11
11069,62197,February,2004,11
11070,60375,February,2003,11
11071,77213,February,2002,11
11072,57578,February,2001,11
11073,67840,February,2000,11
11074,50048,February,2015,11
11075,57265,February,2014,11
11076,99639,February,2013,11
11077,92299,February,2012,11
11078,60720,February,2011,11
11079,83047,February,2010,11
11080,98423,February,2009,12
11081,57179,February,2008,12
11082,88171,February,2007,12
11083,59857,February,2006,12
11084,64010,February,2005,12
11085,75454,February,2004,12
11086,68688,February,2003,12
11087,51655,February,2002,12
11088,68203,February,2001,12
11089,70737,February,2000,12
11090,76270,February,2015,12
11091,97008,February,2014,12
11092,79275,February,2013,12
11093,80863,February,2012,12
11094,53544,February,2011,12
11095,59514,February,2010,12
11096,89517,February,2009,12
11097,89652,February,2008,12
11098,86428,February,2007,12
11099,59174,February,2006,12
11100,52973,February,2005,12
11101,88898,February,2004,12
11102,63426,February,2003,12
11103,60384,February,2002,12
11104,80345,February,2001,12
11105,88607,February,2000,12
11106,56019,February,2015,12
11107,54094,February,2014,12
11108,63973,February,2013,12
11109,92425,February,2012,12
11110,66345,February,2011,12
11111,91482,February,2010,12
11112,62655,February,2009,12
11113,76976,February,2008,12
11114,77175,February,2007,12
11115,51313,February,2006,12
11116,50664,February,2005,12
11117,91177,February,2004,12
11118,88687,February,2003,12
11119,99037,February,2002,12
11120,80834,February,2001,12
11121,62209,February,2000,12
11122,75449,February,2015,12
11123,76048,February,2014,12
11124,54445,February,2013,12
11125,60067,February,2012,12
11126,82002,February,2011,12
11127,70030,February,2010,12
11128,86672,February,2009,12
11129,81207,February,2008,12
11130,80974,February,2007,12
11131,95599,February,2006,12
11132,96479,February,2005,12
11133,99286,February,2004,12
11134,82678,February,2003,12
11135,58012,February,2002,12
11136,63702,February,2001,12
11137,73881,February,2000,12
11138,54428,February,2015,12
11139,97234,February,2014,12
11140,73176,February,2013,12
11141,59181,February,2012,12
11142,88991,February,2011,12
11143,70128,February,2010,12
11144,65456,February,2009,12
11145,78361,February,2008,12
11146,72821,February,2007,12
11147,68168,February,2006,12
11148,60545,February,2005,12
11149,65339,February,2004,12
11150,76845,February,2003,12
11151,61626,February,2002,12
11152,50046,February,2001,12
11153,50773,February,2000,12
11154,66109,February,2015,12
11155,52731,February,2014,12
11156,86637,February,2013,12
11157,84733,February,2012,12
11158,92268,February,2011,12
11159,60243,February,2010,12
11160,87344,February,2009,12
11161,53208,February,2008,12
11162,87643,February,2007,12
11163,71578,February,2006,12
11164,77889,February,2005,12
11165,69392,February,2004,12
11166,52517,February,2003,12
11167,87468,February,2002,12
11168,56406,February,2001,12
11169,64624,February,2000,12
11170,97255,February,2015,12
11171,59705,February,2014,12
11172,58543,January,2013,9
11173,74433,January,2012,10
11174,76839,January,2011,10
11175,67229,January,2010,12
11176,85614,January,2009,12
11177,81116,January,2008,12
11178,74983,January,2007,12
11179,67088,January,2006,12
11180,90484,January,2005,12
11181,88290,January,2004,13
11182,86711,January,2003,13
11183,61346,January,2002,13
11184,52514,January,2001,13
11185,54750,January,2000,14
11186,79896,January,2015,15
11187,74558,January,2014,15
11188,95918,January,2013,16
11189,79602,January,2012,16
11190,96567,January,2011,17
11191,83678,January,2010,17
11192,82130,January,2009,18
11193,57470,January,2008,18
11194,98991,January,2007,19
11195,59939,January,2006,21
11196,60285,January,2005,21
11197,65573,January,2004,21
11198,58663,January,2003,22
11199,80924,January,2002,22
11200,92622,January,2001,22
11201,94444,January,2000,22
11202,57752,January,2015,22
11203,61271,January,2014,23
11204,86757,January,2013,23
11205,54872,January,2012,25
11206,73048,January,2011,25
11207,83788,January,2010,25
11208,61955,January,2009,26
11209,72096,January,2008,26
11210,58820,January,2007,26
11211,91524,January,2006,26
11212,99806,January,2005,27
11213,78838,January,2004,27
11214,76645,January,2003,28
11215,99880,January,2002,28
11216,72862,January,2001,28
11217,71943,January,2000,28
11218,53706,January,2015,28
11219,58044,January,2014,29
11220,88664,January,2013,29
11221,67583,January,2012,29
11222,69209,January,2011,30
11223,95514,January,2010,31
11224,99368,February,2009,1
11225,52879,February,2008,1
11226,65095,February,2007,1
11227,79096,February,2006,1
11228,81533,February,2005,1
11229,82811,February,2004,1
11230,81481,February,2003,1
11231,50537,February,2002,2
11232,91823,February,2001,2
11233,65593,February,2000,3
11234,55469,February,2015,3
11235,70258,February,2014,3
11236,68816,February,2013,3
11237,95449,February,2012,3
11238,88088,February,2011,3
11239,50083,February,2010,3
11240,72425,February,2009,4
11241,87657,February,2008,4
11242,73356,February,2007,4
11243,99383,February,2006,4
11244,56762,February,2005,4
11245,91743,February,2004,4
11246,75175,February,2003,5
11247,77187,February,2002,5
11248,95378,February,2001,5
11249,79352,February,2000,5
11250,55653,February,2015,5
11251,62611,February,2014,5
11252,79529,February,2013,5
11253,58534,February,2012,5
11254,82137,February,2011,6
11255,59533,February,2010,6
11256,51189,February,2009,6
11257,52468,February,2008,6
11258,66910,February,2007,6
11259,68751,February,2006,6
11260,55031,February,2005,6
11261,66401,February,2006,6
11262,93314,February,2005,6
11263,96489,February,2004,6
11264,66419,February,2003,6
11265,83292,February,2002,6
11266,95713,February,2001,6
11267,80589,February,2000,6
11268,60918,February,2015,6
11269,58674,February,2014,6
11270,68042,February,2013,6
11271,85512,February,2012,6
11272,86391,February,2011,6
11273,50992,February,2010,6
11274,87805,February,2009,6
11275,94850,February,2008,6
11276,99972,February,2007,6
11277,62282,February,2006,6
11278,83152,February,2005,6
11279,67555,February,2004,6
11280,96048,February,2003,6
11281,64006,February,2002,6
11282,94102,February,2001,6
11283,75827,February,2000,6
11284,92155,February,2015,6
11285,69001,February,2014,6
11286,84571,February,2013,6
11287,89379,February,2012,7
11288,85602,February,2011,8
11289,79455,February,2010,8
11290,50149,February,2009,8
11291,52255,February,2008,8
11292,87512,February,2007,8
11293,91291,February,2006,8
11294,87092,February,2005,8
11295,74616,February,2004,8
11296,87954,February,2003,8
11297,99996,February,2002,8
11298,81837,February,2001,8
11299,95798,February,2000,8
11300,54781,February,2015,8
11301,74287,February,2014,9
11302,61985,February,2013,9
11303,59773,February,2012,9
11304,59859,February,2011,9
11305,67184,February,2010,9
11306,85394,February,2009,9
11307,62010,February,2008,9
11308,87243,February,2007,9
11309,74867,February,2006,9
11310,73420,February,2005,9
11311,69587,February,2004,9
11312,56712,February,2003,9
11313,60048,February,2002,9
11314,67041,February,2001,9
11315,58070,February,2000,9
11316,64459,February,2015,9
11317,50093,February,2014,9
11318,96393,February,2013,9
11319,58189,February,2012,9
11320,74366,February,2011,9
11321,50056,February,2010,10
11322,55740,February,2009,10
11323,58311,February,2008,10
11324,73897,February,2007,10
11325,66718,February,2006,10
11326,76607,February,2005,10
11327,88683,February,2004,11
11328,63223,February,2003,11
11329,78039,February,2002,11
11330,95076,February,2001,11
11331,74124,February,2000,11
11332,82052,February,2015,11
11333,70492,February,2014,11
11334,68313,February,2013,11
11335,54413,February,2012,11
11336,77224,February,2011,11
11337,59300,February,2010,11
11338,58251,February,2009,11
11339,99789,February,2008,11
11340,97118,February,2007,11
11341,59802,February,2006,11
11342,97849,February,2005,11
11343,63039,February,2004,11
11344,67592,February,2003,11
11345,93174,February,2002,11
11346,68493,February,2001,11
11347,70400,February,2000,12
11348,98012,February,2015,12
11349,83079,February,2014,12
11350,97524,February,2013,12
11351,90786,February,2012,12
11352,50809,February,2011,12
11353,60891,February,2010,12
11354,81481,February,2009,12
11355,98839,February,2008,12
11356,98310,February,2007,12
11357,61323,February,2006,12
11358,80433,February,2005,12
11359,68551,February,2004,12
11360,52842,February,2003,12
11361,64995,February,2002,12
11362,59680,February,2001,12
11363,90015,February,2000,12
11364,71629,February,2015,12
11365,72763,February,2014,12
11366,50403,February,2013,12
11367,54281,February,2012,12
11368,60678,February,2011,12
11369,81371,February,2010,12
11370,88254,February,2009,12
11371,55595,February,2008,12
11372,84408,February,2007,12
11373,98945,February,2006,12
11374,94588,February,2005,12
11375,58022,February,2004,12
11376,54304,February,2003,12
11377,93811,February,2002,12
11378,58472,February,2001,12
11379,93576,February,2000,12
11380,91101,February,2015,12
11381,67538,February,2014,12
11382,59011,February,2013,12
11383,63765,February,2012,12
11384,52449,February,2011,12
11385,70812,February,2010,12
11386,68624,February,2009,12
11387,98478,February,2008,12
11388,84336,February,2007,12
11389,92612,February,2006,12
11390,62928,February,2005,12
11391,81854,February,2004,12
11392,50678,February,2003,12
11393,92605,February,2002,12
11394,78779,February,2001,12
11395,52443,February,2000,12
11396,50105,February,2015,12
11397,59918,February,2014,12
11398,82953,February,2013,12
11399,90928,February,2012,12
11400,75082,February,2011,12
11401,72589,February,2010,12
11402,90592,February,2009,12
11403,71634,February,2008,12
11404,77066,February,2007,12
11405,80352,February,2006,12
11406,91698,February,2005,12
11407,93266,February,2004,12
11408,80554,February,2003,12
11409,72637,February,2002,12
11410,75118,February,2001,12
11411,67605,February,2000,12
11412,86960,February,2015,12
11413,60923,February,2014,12
11414,80575,February,2013,12
11415,91485,February,2012,12
11416,62004,February,2011,12
11417,82204,February,2010,12
11418,72434,February,2009,12
11419,63607,February,2008,12
11420,80743,February,2007,12
11421,75806,February,2006,12
11422,59465,February,2005,12
11423,93225,February,2004,12
11424,59341,February,2003,12
11425,88436,February,2002,12
11426,70457,February,2001,12
11427,63702,February,2000,12
11428,69617,February,2015,12
11429,81772,February,2014,12
11430,58645,February,2013,12
11431,94473,February,2012,12
11432,96093,February,2011,12
11433,74207,February,2010,12
11434,77136,February,2009,12
11435,57159,February,2008,12
11436,60618,February,2007,12
11437,98230,February,2006,12
11438,60745,February,2005,12
11439,81093,January,2004,9
11440,50265,January,2003,10
11441,95988,January,2002,10
11442,98393,January,2001,12
11443,84103,January,2000,12
11444,59786,January,2015,12
11445,97415,January,2014,12
11446,78471,January,2013,12
11447,89956,January,2012,12
11448,67049,January,2011,13
11449,53053,January,2010,13
11450,85933,January,2009,13
11451,68731,January,2008,13
11452,96246,January,2007,14
11453,78405,January,2006,15
11454,81046,January,2005,15
11455,76560,January,2004,16
11456,99435,January,2003,16
11457,97959,January,2002,17
11458,79198,January,2001,17
11459,70872,January,2000,18
11460,56120,January,2015,18
11461,61683,January,2014,19
11462,87058,January,2013,21
11463,80330,January,2012,21
11464,74270,January,2011,21
11465,90565,January,2010,22
11466,62644,January,2009,22
11467,79647,January,2008,22
11468,61419,January,2007,22
11469,64884,January,2006,22
11470,75830,January,2005,23
11471,92358,January,2004,23
11472,74636,January,2003,25
11473,76332,January,2002,25
11474,87565,January,2006,25
11475,53912,January,2005,26
11476,89586,January,2004,26
11477,51566,January,2003,26
11478,68445,January,2002,26
11479,64038,January,2001,27
11480,92288,January,2000,27
11481,70394,January,2015,28
11482,63783,January,2014,28
11483,64916,January,2013,28
11484,50160,January,2012,28
11485,93682,January,2011,28
11486,78993,January,2010,29
11487,78862,January,2009,29
11488,92320,January,2008,29
11489,70804,January,2007,30
11490,92788,January,2006,31
11491,78362,February,2005,1
11492,81085,February,2004,1
11493,72628,February,2003,1
11494,85898,February,2002,1
11495,54739,February,2001,1
11496,89091,February,2000,1
11497,68537,February,2015,1
11498,83554,February,2014,2
11499,88953,February,2013,2
11500,74169,February,2012,3
11501,57927,February,2011,3
11502,61727,February,2010,3
11503,72128,February,2009,3
11504,88647,February,2008,3
11505,66344,February,2007,3
11506,87777,February,2006,3
11507,57510,February,2005,4
11508,70903,February,2004,4
11509,99880,February,2003,4
11510,54899,February,2002,4
11511,96179,February,2001,4
11512,72364,February,2000,4
11513,64558,February,2015,5
11514,73819,February,2014,5
11515,64170,February,2013,5
11516,69656,February,2012,5
11517,68060,February,2011,5
11518,86309,February,2010,5
11519,74348,February,2009,5
11520,98727,February,2008,5
11521,50187,February,2007,6
11522,85384,February,2006,6
11523,67070,February,2005,6
11524,53018,February,2004,6
11525,93067,February,2003,6
11526,87763,February,2002,6
11527,80880,February,2001,6
11528,64074,February,2000,6
11529,69860,February,2015,6
11530,88497,February,2014,6
11531,92764,February,2013,6
11532,89050,February,2012,6
11533,97740,February,2011,6
11534,79283,February,2010,6
11535,53984,February,2009,6
11536,89400,February,2008,6
11537,67492,February,2007,6
11538,79448,February,2006,6
11539,70136,February,2005,6
11540,72306,February,2004,6
11541,95531,February,2003,6
11542,96211,February,2002,6
11543,71218,February,2001,6
11544,91633,February,2000,6
11545,62916,February,2015,6
11546,54696,February,2014,6
11547,98571,February,2013,6
11548,61144,February,2012,6
11549,67731,February,2011,6
11550,87138,February,2010,6
11551,50473,February,2009,6
11552,89985,February,2008,6
11553,63742,February,2007,6
11554,61073,February,2006,7
11555,70214,February,2005,8
11556,76707,February,2004,8
11557,95394,February,2003,8
11558,81388,February,2002,8
11559,99726,February,2001,8
11560,87866,February,2000,8
11561,67118,February,2015,8
11562,75921,February,2014,8
11563,63431,February,2013,8
11564,70611,February,2012,8
11565,81031,February,2011,8
11566,90741,February,2010,8
11567,52533,February,2009,8
11568,78933,February,2008,9
11569,95620,February,2007,9
11570,56681,February,2006,9
11571,97389,February,2005,9
11572,86860,February,2004,9
11573,55451,February,2003,9
11574,68718,February,2002,9
11575,97792,February,2001,9
11576,61304,February,2000,9
11577,78865,February,2015,9
11578,99519,February,2014,9
11579,99818,February,2013,9
11580,81317,February,2012,9
11581,79185,February,2011,9
11582,87095,February,2010,9
11583,93538,February,2009,9
11584,99700,February,2008,9
11585,92484,February,2007,9
11586,61482,February,2006,9
11587,60658,February,2005,9
11588,82489,February,2004,10
11589,61026,February,2003,10
11590,64530,February,2002,10
11591,90461,February,2001,10
11592,66704,February,2000,10
11593,62219,February,2015,10
11594,86380,February,2014,11
11595,78559,February,2013,11
11596,94077,February,2012,11
11597,80779,February,2011,11
11598,97727,February,2010,11
11599,84233,February,2009,11
11600,80690,February,2008,11
11601,86858,February,2007,11
11602,95144,February,2006,11
11603,82538,February,2005,11
11604,74536,February,2004,11
11605,84975,February,2003,11
11606,71340,February,2002,11
11607,53968,February,2001,11
11608,71645,February,2000,11
11609,96129,February,2015,11
11610,85213,February,2014,11
11611,54168,February,2013,11
11612,54127,February,2012,11
11613,78218,February,2011,11
11614,88460,February,2010,12
11615,79489,February,2009,12
11616,73532,February,2008,12
11617,73784,February,2007,12
11618,72716,February,2006,12
11619,71532,February,2005,12
11620,88641,February,2004,12
11621,78933,February,2003,12
11622,73305,February,2002,12
11623,72544,February,2001,12
11624,85822,February,2000,12
11625,81487,February,2015,12
11626,86103,February,2014,12
11627,81611,February,2013,12
11628,71872,February,2012,12
11629,98137,February,2011,12
11630,77789,February,2010,12
11631,51143,February,2009,12
11632,78194,February,2008,12
11633,82751,February,2007,12
11634,58519,February,2006,12
11635,70068,February,2005,12
11636,98303,February,2004,12
11637,91433,February,2003,12
11638,96061,February,2002,12
11639,95584,February,2001,12
11640,74910,February,2000,12
11641,94719,February,2015,12
11642,53947,February,2014,12
11643,69364,February,2013,12
11644,55177,February,2012,12
11645,81960,February,2011,12
11646,87046,February,2010,12
11647,67375,February,2009,12
11648,74574,February,2008,12
11649,70573,February,2007,12
11650,73070,February,2006,12
11651,92229,February,2005,12
11652,54923,February,2004,12
11653,90813,February,2003,12
11654,72482,February,2002,12
11655,58315,February,2001,12
11656,52561,February,2000,12
11657,67876,February,2015,12
11658,64003,February,2014,12
11659,81956,February,2013,12
11660,82412,February,2012,12
11661,78354,February,2011,12
11662,55598,February,2010,12
11663,86365,February,2009,12
11664,87964,February,2008,12
11665,96058,February,2007,12
11666,51205,February,2006,12
11667,62651,February,2005,12
11668,70790,February,2004,12
11669,52852,February,2003,12
11670,62070,February,2002,12
11671,94361,February,2001,12
11672,71593,February,2000,12
11673,52552,February,2015,12
11674,51844,February,2014,12
11675,83412,February,2013,12
11676,63756,February,2012,12
11677,66778,February,2011,12
11678,97679,February,2010,12
11679,63514,February,2009,12
11680,56987,February,2008,12
11681,60097,February,2007,12
11682,51482,February,2006,12
11683,88829,February,2005,12
11684,76584,February,2004,12
11685,70987,February,2003,12
11686,75832,February,2002,12
11687,72833,February,2006,12
11688,94619,February,2005,12
11689,80908,February,2004,12
11690,78232,February,2003,12
11691,53933,February,2002,12
11692,85343,February,2001,12
11693,99737,February,2000,12
11694,91813,February,2015,12
11695,91432,February,2014,12
11696,82362,February,2013,12
11697,60530,February,2012,12
11698,69419,February,2011,12
11699,89598,February,2010,12
11700,68730,February,2009,12
11701,57241,February,2008,12
11702,63654,February,2007,12
11703,96577,February,2006,12
11704,55644,February,2005,12
11705,71508,February,2004,12
11706,89787,January,2003,9
11707,86309,January,2002,10
11708,72223,January,2001,10
11709,90656,January,2000,12
11710,58038,January,2015,12
11711,79021,January,2014,12
11712,57164,January,2013,12
11713,94725,January,2012,12
11714,83489,January,2011,12
11715,90454,January,2010,13
11716,94996,January,2009,13
11717,57074,January,2008,13
11718,57713,January,2007,13
11719,79096,January,2006,14
11720,53772,January,2005,15
11721,97308,January,2004,15
11722,89465,January,2003,16
11723,64850,January,2002,16
11724,88687,January,2001,17
11725,86097,January,2000,17
11726,87850,January,2015,18
11727,80529,January,2014,18
11728,80373,January,2013,19
11729,90199,January,2012,21
11730,79850,January,2011,21
11731,92213,January,2010,21
11732,53365,January,2009,22
11733,50198,January,2008,22
11734,83431,January,2007,22
11735,99444,January,2006,22
11736,52412,January,2005,22
11737,63929,January,2004,23
11738,59365,January,2003,23
11739,87810,January,2002,25
11740,63597,January,2001,25
11741,88407,January,2000,25
11742,97314,January,2015,26
11743,94702,January,2014,26
11744,60929,January,2013,26
11745,94574,January,2012,26
11746,76635,January,2011,27
11747,97426,January,2010,27
11748,70829,January,2009,28
11749,97319,January,2008,28
11750,94099,January,2007,28
11751,79779,January,2006,28
11752,83939,January,2005,28
11753,81365,January,2004,29
11754,81210,January,2003,29
11755,90278,January,2002,29
11756,77080,January,2001,30
11757,63184,January,2000,31
11758,82769,February,2015,1
11759,75354,February,2014,1
11760,70658,February,2013,1
11761,57876,February,2012,1
11762,87601,February,2011,1
11763,69050,February,2010,1
11764,95160,February,2009,1
11765,83620,February,2008,2
11766,81359,February,2007,2
11767,95860,February,2006,3
11768,85219,February,2005,3
11769,66819,February,2004,3
11770,52576,February,2003,3
11771,82613,February,2002,3
11772,61817,February,2001,3
11773,59349,February,2000,3
11774,55355,February,2015,4
11775,62021,February,2014,4
11776,62953,February,2013,4
11777,58783,February,2012,4
11778,73589,February,2011,4
11779,84710,February,2010,4
11780,97478,February,2009,5
11781,94965,February,2008,5
11782,50619,February,2007,5
11783,69551,February,2006,5
11784,50215,February,2005,5
11785,57735,February,2004,5
11786,66013,February,2003,5
11787,77574,February,2002,5
11788,55877,February,2001,6
11789,50981,February,2000,6
11790,58634,February,2015,6
11791,81424,February,2014,6
11792,65411,February,2013,6
11793,71716,February,2012,6
11794,68839,February,2011,6
11795,90832,February,2010,6
11796,53655,February,2009,6
11797,59792,February,2008,6
11798,68212,February,2007,6
11799,53372,February,2006,6
11800,74287,February,2005,6
11801,85683,February,2004,6
11802,63106,February,2003,6
11803,60644,February,2002,6
11804,56350,February,2001,6
11805,55621,February,2000,6
11806,58113,February,2015,6
11807,59821,February,2014,6
11808,73120,February,2013,6
11809,74758,February,2012,6
11810,81309,February,2011,6
11811,95721,February,2010,6
11812,71508,February,2009,6
11813,50234,February,2008,6
11814,88834,February,2007,6
11815,81907,February,2006,6
11816,80607,February,2005,6
11817,61013,February,2004,6
11818,60878,February,2003,6
11819,67546,February,2002,6
11820,55675,February,2001,6
11821,96086,February,2000,7
11822,56377,February,2015,8
11823,54491,February,2014,8
11824,90664,February,2013,8
11825,75338,February,2012,8
11826,52252,February,2011,8
11827,55378,February,2010,8
11828,72768,February,2009,8
11829,91926,February,2008,8
11830,63811,February,2007,8
11831,97348,February,2006,8
11832,61628,February,2005,8
11833,96926,February,2004,8
11834,79955,February,2003,8
11835,84230,February,2002,9
11836,52124,February,2001,9
